dataset,split,attack_type,label,score,prediction,correct
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,injection,1,0.9988392751483721,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.000950526212904795,0,True
ToN-IoT,test,dos,1,0.9999714873086696,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9994904592596351,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,ddos,1,0.998483085168171,1,True
ToN-IoT,test,ddos,1,0.9994085091400444,1,True
ToN-IoT,test,injection,1,0.9973141452936496,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,password,1,0.999953805371339,1,True
ToN-IoT,test,injection,1,0.9986577766687593,1,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,dos,1,0.999961630303343,1,True
ToN-IoT,test,dos,1,0.9992361938566133,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,ddos,1,0.9974344359639318,1,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0008198464254096148,0,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0003590297684070253,0,True
ToN-IoT,test,normal,0,0.01596547517119368,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.999953838492444,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9982130468078695,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.0005984941125160678,0,True
ToN-IoT,test,password,1,0.998933660331907,1,True
ToN-IoT,test,normal,0,0.0005659698178130935,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.9997071695675462,1,True
ToN-IoT,test,normal,0,0.0005654670648248964,0,True
ToN-IoT,test,xss,1,0.9990388671128312,1,True
ToN-IoT,test,dos,1,0.9999466355347324,1,True
ToN-IoT,test,injection,1,0.9981629544174986,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,normal,0,0.0010294314463587906,0,True
ToN-IoT,test,normal,0,0.0008058687699375977,0,True
ToN-IoT,test,ddos,1,0.9958267501051279,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,dos,1,0.999965607619913,1,True
ToN-IoT,test,injection,1,0.9992819414557602,1,True
ToN-IoT,test,normal,0,0.0003611186100560546,0,True
ToN-IoT,test,injection,1,0.9984460043023408,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,injection,1,0.9995169447205867,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.998665852755034,1,True
ToN-IoT,test,xss,1,0.9991699130333281,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9995025360622555,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9992131522240671,1,True
ToN-IoT,test,injection,1,0.9982351977103749,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,normal,0,0.0006225327482966147,0,True
ToN-IoT,test,password,1,0.999375701494428,1,True
ToN-IoT,test,password,1,0.9991127789434753,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,xss,1,0.9990066791838651,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,injection,1,0.9988481022083369,1,True
ToN-IoT,test,ddos,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.09770417144848996,0,False
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9989652324981031,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.999953838492444,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,scanning,1,0.9999533850223364,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.9991466058163262,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9995704268933288,1,True
ToN-IoT,test,normal,0,0.00505288862574916,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0010902660510326602,0,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0003590297684070253,0,True
ToN-IoT,test,ddos,1,0.9993891374249688,1,True
ToN-IoT,test,normal,0,0.000650392339654052,0,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,ransomware,1,0.9990214172245724,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.9997195646325937,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9993071259134955,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.04119417582240465,0,True
ToN-IoT,test,password,1,0.9997341237200214,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,password,1,0.9983250109431067,1,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.002621768472381889,0,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.9918459372669178,1,True
ToN-IoT,test,injection,1,0.9979356103725002,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0008220752881661033,0,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,mitm,1,0.6530512327896554,1,True
ToN-IoT,test,injection,1,0.9993092694703753,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,normal,0,0.0008779860143639548,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9943213521149167,1,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.999375701494428,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,password,1,0.9991443387677396,1,True
ToN-IoT,test,ddos,1,0.9994219743747979,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,normal,0,0.0018004744442466675,0,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,ddos,1,0.9991153706765964,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,scanning,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.994771952817105,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ddos,1,0.022169336547900268,0,False
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9984736188057978,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.999953838492444,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9978230325822305,1,True
ToN-IoT,test,password,1,0.9991180903759219,1,True
ToN-IoT,test,password,1,0.999953838492444,1,True
ToN-IoT,test,xss,1,0.9995550879037153,1,True
ToN-IoT,test,injection,1,0.9960978195574766,1,True
ToN-IoT,test,injection,1,0.9992712383912892,1,True
ToN-IoT,test,password,1,0.9988650232507529,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.006597212017634054,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9918459372669178,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990856373236959,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,password,1,0.9991314721578608,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,dos,1,0.9999495050287858,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,injection,1,0.9990831111121544,1,True
ToN-IoT,test,password,1,0.998933660331907,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,injection,1,0.9987868228646024,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,normal,0,0.32962172066554607,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.003484995289406537,0,True
ToN-IoT,test,injection,1,0.9996590871253008,1,True
ToN-IoT,test,password,1,0.9999496063833114,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9972223320728488,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ddos,1,0.9996930420471165,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.998212699596014,1,True
ToN-IoT,test,normal,0,0.000740169129457297,0,True
ToN-IoT,test,ddos,1,0.9991123106824982,1,True
ToN-IoT,test,normal,0,0.003344043696832357,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.999928340608745,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9996395935139962,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,normal,0,0.0003015895753238664,0,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,password,1,0.9999496063833114,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,xss,1,0.9980377085710365,1,True
ToN-IoT,test,password,1,0.999771666456416,1,True
ToN-IoT,test,normal,0,0.0008346173230764381,0,True
ToN-IoT,test,injection,1,0.9996540714816435,1,True
ToN-IoT,test,dos,1,0.9999495050287858,1,True
ToN-IoT,test,password,1,0.9991754601235815,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.9976498567656029,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.949164728796706,1,True
ToN-IoT,test,xss,1,0.9946838471269336,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,mitm,1,0.45443257042784696,0,False
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,xss,1,0.9991838696981462,1,True
ToN-IoT,test,scanning,1,0.9999409784762866,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9997667232713386,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9985821546485205,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9996469999973514,1,True
ToN-IoT,test,injection,1,0.999666769908573,1,True
ToN-IoT,test,ddos,1,0.7407348365579932,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9977949844808144,1,True
ToN-IoT,test,injection,1,0.9987296796960102,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9937444585577677,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.999954017271081,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,dos,1,0.9999530680748249,1,True
ToN-IoT,test,xss,1,0.9902135219366094,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.9990688136671818,1,True
ToN-IoT,test,mitm,1,0.9341252976965267,1,True
ToN-IoT,test,injection,1,0.999212271934612,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9990606953845603,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,backdoor,1,0.9999496063833114,1,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,ddos,1,0.9991959920412854,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.001636605790873956,0,True
ToN-IoT,test,injection,1,0.9996825112348945,1,True
ToN-IoT,test,password,1,0.9999537837499661,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,mitm,1,0.9989462311176976,1,True
ToN-IoT,test,injection,1,0.998442300574872,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.001111920921126557,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,injection,1,0.9981768458955231,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0013017190317886694,0,True
ToN-IoT,test,injection,1,0.9974087870197434,1,True
ToN-IoT,test,normal,0,0.0006276122135688365,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0006652237848023964,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9996083658410352,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9996065785024245,1,True
ToN-IoT,test,normal,0,0.0014396465969302142,0,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,password,1,0.9807178880333562,1,True
ToN-IoT,test,injection,1,0.9931006159470726,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0003737673206956871,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9266556079840307,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.999953805371339,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.998933660331907,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,xss,1,0.9991054813483972,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9994787551953073,1,True
ToN-IoT,test,normal,0,0.0017528076201912609,0,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9984219237284324,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,dos,1,0.9991259009531817,1,True
ToN-IoT,test,normal,0,0.008969739606003368,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9969037438040418,1,True
ToN-IoT,test,password,1,0.999953805371339,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,xss,1,0.999237997522427,1,True
ToN-IoT,test,xss,1,0.993355035941526,1,True
ToN-IoT,test,ddos,1,0.9929364977313935,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9983415044224024,1,True
ToN-IoT,test,injection,1,0.9976838017314639,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,xss,1,0.9994406162123974,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,xss,1,0.9989396235303396,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9976648544633677,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9994925450863282,1,True
ToN-IoT,test,normal,0,0.0007558008473945925,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.999288010097682,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9957917347806883,1,True
ToN-IoT,test,scanning,1,0.9999531230236192,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999535925365316,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9989102637062321,1,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0003590297684070253,0,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
